dataset,source,page_title,text_id,raw_text
landforms,wikipedia,Desert,Desert_61,"The Arabs were probably the first organized force to conduct successful battles in the desert. By knowing back routes and the locations of oases and by utilizing camels, Muslim Arab forces were able to successfully overcome both Roman and Persian forces in the period 600 to 700 AD during the expansion of the Islamic caliphate."
landforms,wikipedia,Desert,Desert_62,"Many centuries later, both world wars saw fighting in the desert. In the First World War, the Ottoman Turks were engaged with the British regular army in a campaign that spanned the Arabian Peninsula. The Turks were defeated by the British, who had the backing of irregular Arab forces that were seeking to revolt against the Turks in the Hejaz, made famous in T.E. Lawrence's book Seven Pillars of Wisdom."
landforms,wikipedia,Desert,Desert_63,"In the Second World War, the Western Desert Campaign began in Italian Libya. Warfare in the desert offered great scope for tacticians to use the large open spaces without the distractions of casualties among civilian populations. Tanks and armoured vehicles were able to travel large distances unimpeded and land mines were laid in large numbers. However, the size and harshness of the terrain meant that all supplies needed to be brought in from great distances. The victors in a battle would advance and their supply chain would necessarily become longer, while the defeated army could retreat, regroup and resupply. For these reasons, the front line moved back and forth through hundreds of kilometers as each side lost and regained momentum. Its most easterly point was at El Alamein in Egypt, where the Allies decisively defeated the Axis forces in 1942."
landforms,wikipedia,Desert,Desert_64,"The desert is generally thought of as a barren and empty landscape. It has been portrayed by writers, film-makers, philosophers, artists and critics as a place of extremes, a metaphor for anything from death, war or religion to the primitive past or the desolate future."
landforms,wikipedia,Desert,Desert_65,"There is an extensive literature on the subject of deserts. An early historical account is that of Marco Polo (c. 1254–1324), who travelled through Central Asia to China, crossing a number of deserts in his twenty four year trek. Some accounts give vivid descriptions of desert conditions, though often accounts of journeys across deserts are interwoven with reflection, as is the case in Charles Montagu Doughty's major work, Travels in Arabia Deserta (1888). Antoine de Saint-Exupéry described both his flying and the desert in Wind, Sand and Stars, and Gertrude Bell travelled extensively in the Arabian desert in the early part of the 20th century, becoming an expert on the subject, writing books and advising the British government on dealing with the Arabs. Another woman explorer was Freya Stark, who travelled alone in the Middle East, visiting Turkey, Arabia, Yemen, Syria, Persia and Afghanistan, writing over twenty books on her experiences. The German naturalist Uwe George spent several years living in deserts, recording his experiences and research in his 1976 book, In the Deserts of this Earth."
landforms,wikipedia,Desert,Desert_66,"The American poet Robert Frost expressed his bleak thoughts in his poem, Desert Places (1933), which ends with the stanza ""They cannot scare me with their empty spaces / Between stars – on stars where no human race is. / I have it in me so much nearer home / To scare myself with my own desert places."""
landforms,wikipedia,Desert,Desert_67,"Saints associated with the desert include Anthony the Great, also known as ""Anthony of the Desert"". Pope Benedict XVI linked the metaphorical existence of ""internal deserts"" with physical and social deserts in his homily inaugurating his papacy: ""The external deserts in the world are growing, because the internal deserts have become so vast""."
landforms,wikipedia,Desert,Desert_68,"Mars, Venus, and Titan are some planetary mass objects in the Solar System in which self-sustaining deserts are present. Despite its low surface atmospheric pressure (only 1/100 of that of Earth), the patterns of atmospheric circulation on Mars have formed a sea of circumpolar sand more than 5 million km2 (1.9 million sq mi) in the area, larger than most deserts on Earth. The Martian deserts consist of half-moon dunes in flat areas near the permanent polar ice caps in the north. The smaller dune fields occupy the bottom of many of the craters situated in the Martian polar regions. Examination of the surface of rocks by laser beamed from the Mars Exploration Rover appears to show a surface film that resembles the desert varnish found on Earth although it might just be surface dust. The surface of Titan, a moon of Saturn, also has a desert-like surface with dune seas. Venus has a surface air pressure of approximately 90 times that of Earth's atmosphere and a temperature of over 730 Kelvin, more than twice the temperature on Earth, and its surface does not have any liquid bodies nor does its surface receive much precipitation."
landforms,wikipedia,Canyon,Canyon_0,"A canyon (from Spanish cañón; archaic British English spelling: cañon), gorge or chasm, is a deep cleft between escarpments or cliffs resulting from weathering and the erosive activity of a river over geologic time scales. Rivers have a natural tendency to cut through underlying surfaces, eventually wearing away rock layers as sediments are removed downstream. A river bed will gradually reach a baseline elevation, which is the same elevation as the body of water into which the river drains. The processes of weathering and erosion will form canyons when the river's headwaters and estuary are at significantly different elevations, particularly through regions where softer rock layers are intermingled with harder layers more resistant to weathering."
landforms,wikipedia,Canyon,Canyon_1,"A canyon may also refer to a rift between two mountain peaks, such as those in ranges including the Rocky Mountains, the Alps, the Himalayas or the Andes. Usually, a river or stream carves out such splits between mountains. Examples of mountain-type canyons are Provo Canyon in Utah or Yosemite Valley in California's Sierra Nevada. Canyons within mountains, or gorges that have an opening on only one side, are called box canyons. Slot canyons are very narrow canyons that often have smooth walls."
landforms,wikipedia,Canyon,Canyon_2,"The word canyon is Spanish in origin (cañón, pronounced [kaˈɲon]), with the same meaning. The word canyon is generally used in North America, while the words gorge and ravine (French in origin) are used in Europe and Oceania, though gorge and ravine are also used in some parts of North America. In the United States, place names generally use canyon in the southwest (due to their proximity to Spanish-speaking Mexico) and gorge in the northeast (which is closer to French Canada), with the rest of the country graduating between these two according to geography. In Canada, a gorge is usually narrow while a ravine is more open and often wooded. The military-derived word defile is occasionally used in the United Kingdom. In South Africa, kloof (in Krantzkloof Nature Reserve) is used along with canyon (as in Blyde River Canyon) and gorge (in Oribi Gorge)."
landforms,wikipedia,Canyon,Canyon_3,"Canyons are much more common in arid areas than in wet areas because physical weathering has a more localized effect in arid zones. The wind and water from the river combine to erode and cut away less resistant materials such as shales. The freezing and expansion of water also serves to help form canyons. Water seeps into cracks between the rocks and freezes, pushing the rocks apart and eventually causing large chunks to break off the canyon walls, in a process known as frost wedging. Canyon walls are often formed of resistant sandstones or granite."
landforms,wikipedia,Canyon,Canyon_4,"Sometimes large rivers run through canyons as the result of gradual geological uplift. These are called entrenched rivers, because they are unable to easily alter their course. In the United States, the Colorado River in the Southwest and the Snake River in the Northwest are two examples of tectonic uplift."
landforms,wikipedia,Canyon,Canyon_5,"Canyons often form in areas of limestone rock. As limestone is soluble to a certain extent, cave systems form in the rock. When a cave system collapses, a canyon is left, as in the Mendip Hills in Somerset and Yorkshire Dales in Yorkshire, England."
landforms,wikipedia,Canyon,Canyon_6,"A box canyon is a small canyon that is generally shorter and narrower than a river canyon, with steep walls on three sides, allowing access and egress only through the mouth of the canyon. Box canyons were frequently used in the western United States as convenient corrals, with their entrances fenced."
landforms,wikipedia,Canyon,Canyon_7,"The definition of ""largest canyon"" is imprecise, because a canyon can be large by its depth, its length, or the total area of the canyon system. Also, the inaccessibility of the major canyons in the Himalaya contributes to them not being regarded as candidates for the biggest canyon. The definition of ""deepest canyon"" is similarly imprecise, especially if one includes both mountain canyons (which do not have a well-defined rim elevation) and canyons cut through relatively flat plateaus (which have a somewhat well-defined rim elevation)."
landforms,wikipedia,Canyon,Canyon_8,"The Yarlung Tsangpo Grand Canyon (or Tsangpo Canyon), along the Yarlung Tsangpo River in Tibet, China, is regarded by some as the deepest canyon on Earth at 5,500 metres (18,000 ft). It is slightly longer than Grand Canyon in the United States. Others consider the Kali Gandaki Gorge in midwest Nepal to be the deepest canyon, with a 6,400-metre (21,000 ft) difference between the level of the river and the peaks surrounding it."
landforms,wikipedia,Canyon,Canyon_9,"Grand Canyon of northern Arizona in the United States, with an average depth of 1,600 metres (5,200 ft) and a volume of 4.17 trillion cubic metres (147 trillion cubic feet), is one of the world's largest canyons. It was among the 28 finalists of the New 7 Wonders of Nature worldwide poll. (Some referred to it as one of the seven natural wonders of the world.)"
landforms,wikipedia,Canyon,Canyon_10,"In August 2013, the discovery of Greenland's Grand Canyon was reported, based on the analysis of data from Operation IceBridge. It is located under an ice sheet. At 750 kilometres (470 mi) long, it is believed to be the longest canyon in the world."
landforms,wikipedia,Canyon,Canyon_11,"Some canyons have notable cultural significance. Evidence of archaic humans has been discovered in Africa's Olduvai Gorge. In the southwestern United States, canyons are important archeologically because of the many cliff-dwellings built in such areas, largely by the ancient Pueblo people who were their first inhabitants."
landforms,wikipedia,Glacier,Glacier_0,"rock, that is constantly moving under its own weight. A glacier forms where the accumulation of snow exceeds its ablation over many years, often centuries. It slowly flows and deforms under stresses induced by gravity, undergoing both ductile and brittle deformation, and acquiring distinguishing surface features, such as crevasses and seracs. As a glacier moves, it abrades underlying rock and debris to create glacial landforms, such as cirques, moraines, and fjords. Although a glacier may flow into a body of water, and can include ice shelves and ice tongues, it originates only on land and is distinct from the much thinner sea ice and lake ice that form on the surface of freezing bodies of water."
landforms,wikipedia,Glacier,Glacier_1,"On Earth, 99% of glacial ice is contained within vast ice sheets (also known as ""continental glaciers"") in the polar regions, but glaciers may be found in mountain ranges on every continent other than the Australian mainland, including Oceania's high-latitude oceanic island countries such as New Zealand. Between latitudes 35°N and 35°S, glaciers occur only in the Himalayas, Andes, and a few high mountains in East Africa, Mexico, New Guinea and on Zard-Kuh in Iran. With more than 7,000 known glaciers, Pakistan has more glacial ice than any other country outside the polar regions. Glaciers cover about 10% of Earth's land surface. Continental glaciers cover nearly 13 million km2 (5 million sq mi) or about 98% of Antarctica's 13.2 million km2 (5.1 million sq mi), with an average thickness of ice 2,100 m (7,000 ft). Greenland and Patagonia also have huge expanses of continental glaciers. The volume of glaciers, not including the ice sheets of Antarctica and Greenland, has been estimated at 170,000 km3."
landforms,wikipedia,Glacier,Glacier_2,"Glacial ice is the largest reservoir of fresh water on Earth, holding with ice sheets about 69% of the world's freshwater. Many glaciers from temperate, alpine and seasonal polar climates store water as ice during the colder seasons and release it later in the form of meltwater as warmer summer temperatures cause the glacier to melt, creating a water source that is especially important for plants, animals and human uses when other sources may be scant. However, within high-altitude and Antarctic environments, the seasonal temperature difference is often not sufficient to release meltwater."
landforms,wikipedia,Glacier,Glacier_3,"A large piece of compressed ice, or a glacier, appears blue, as large quantities of water appear blue, because water molecules absorb other colors more efficiently than blue. The other reason for the blue color of glaciers is the lack of air bubbles. Air bubbles, which give a white color to ice, are squeezed out by pressure increasing the created ice's density."
landforms,wikipedia,Glacier,Glacier_4,"The word glacier is a loanword from French and goes back, via Franco-Provençal, to the Vulgar Latin glaciārium, derived from the Late Latin glacia, and ultimately Latin glaciēs, meaning ""ice"". The processes and features caused by or related to glaciers are referred to as glacial. The process of glacier establishment, growth and flow is called glaciation. The corresponding area of study is called glaciology. Glaciers are important components of the global cryosphere."
landforms,wikipedia,Glacier,Glacier_5,"Glaciers are categorized by their morphology, thermal characteristics, and behavior. Alpine glaciers form on the crests and slopes of mountains. A glacier that fills a valley is called a valley glacier, or alternatively, an alpine glacier or mountain glacier. A large body of glacial ice astride a mountain, mountain range, or volcano is termed an ice cap or ice field. Ice caps have an area less than 50,000 km2 (19,000 sq mi) by definition."
landforms,wikipedia,Glacier,Glacier_6,"Glacial bodies larger than 50,000 km2 (19,000 sq mi) are called ice sheets or continental glaciers. Several kilometers deep, they obscure the underlying topography. Only nunataks protrude from their surfaces. The only extant ice sheets are the two that cover most of Antarctica and Greenland. They contain vast quantities of freshwater, enough that if both melted, global sea levels would rise by over 70 m (230 ft). Portions of an ice sheet or cap that extend into water are called ice shelves; they tend to be thin with limited slopes and reduced velocities. Narrow, fast-moving sections of an ice sheet are called ice streams. In Antarctica, many ice streams drain into large ice shelves. Some drain directly into the sea, often with an ice tongue, like Mertz Glacier."
landforms,wikipedia,Glacier,Glacier_7,"Tidewater glaciers are glaciers that terminate in the sea, including most glaciers flowing from Greenland, Antarctica, Baffin, Devon, and Ellesmere Islands in Canada, Southeast Alaska, and the Northern and Southern Patagonian Ice Fields. As the ice reaches the sea, pieces break off or calve, forming icebergs. Most tidewater glaciers calve above sea level, which often results in a tremendous impact as the iceberg strikes the water. Tidewater glaciers undergo centuries-long cycles of advance and retreat that are much less affected by climate change than other glaciers."
landforms,wikipedia,Glacier,Glacier_8,"Thermally, a temperate glacier is at a melting point throughout the year, from its surface to its base. The ice of a polar glacier is always below the freezing threshold from the surface to its base, although the surface snowpack may experience seasonal melting. A subpolar glacier includes both temperate and polar ice, depending on the depth beneath the surface and position along the length of the glacier. In a similar way, the thermal regime of a glacier is often described by its basal temperature. A cold-based glacier is below freezing at the ice-ground interface and is thus frozen to the underlying substrate. A warm-based glacier is above or at freezing at the interface and is able to slide at this contact. This contrast is thought to a large extent to govern the ability of a glacier to effectively erode its bed, as sliding ice promotes plucking at rock from the surface below. Glaciers which are partly cold-based and partly warm-based are known as polythermal."
landforms,wikipedia,Glacier,Glacier_9,"Glaciers form where the accumulation of snow and ice exceeds ablation. A glacier usually originates from a cirque landform (alternatively known as a corrie or as a cwm) – a typically armchair-shaped geological feature (such as a depression between mountains enclosed by arêtes) – which collects and compresses through gravity the snow that falls into it. This snow accumulates and refreezes, turning into névé (granular snow). Further crushing of the individual snowflakes and expelling the air from the snow turns it into firn and eventually ""glacial ice"". This glacial ice will fill the cirque until it ""overflows"" through a geological weakness or vacancy from the edge of the cirque called the ""lip"" or threshold. When the mass of snow and ice reaches sufficient thickness, it begins to move by a combination of surface slope, gravity, and pressure. On steeper slopes, this can occur with as little as 15 m (49 ft) of snow-ice."
landforms,wikipedia,Glacier,Glacier_10,"In temperate glaciers, snow repeatedly freezes and thaws, changing into granular ice or névé. Under the pressure of the layers of ice and snow above it, this granular snow fuses into denser firn. Over a period of years, layers of firn undergo further compaction and become glacial ice. Glacier ice is slightly more dense than ice formed from frozen water because glacier ice contains fewer trapped air bubbles."
landforms,wikipedia,Glacier,Glacier_11,Glacial ice has a distinctive blue tint because it absorbs some red light due to an overtone of the infrared OH stretching mode of the water molecule. Liquid water appears blue for the same reason. The blue of glacier ice is sometimes misattributed to Rayleigh scattering of bubbles in the ice.
landforms,wikipedia,Glacier,Glacier_12,"Glaciers are broken into zones based on surface snowpack and melt conditions. The ablation zone is the region where there is a net loss in glacier mass. The upper part of a glacier, where accumulation exceeds ablation, is called the accumulation zone. The equilibrium line separates the ablation zone and the accumulation zone; it is the contour where the amount of new snow gained by accumulation is equal to the amount of ice lost through ablation. In general, the accumulation zone accounts for 60–70% of the glacier's surface area, more if the glacier calves icebergs. Ice in the accumulation zone is deep enough to exert a downward force that erodes underlying rock. After a glacier melts, it often leaves behind a bowl- or amphitheater-shaped depression that ranges in size from large basins like the Great Lakes to smaller mountain depressions known as cirques."
landforms,wikipedia,Glacier,Glacier_13,"The health of a glacier is usually assessed by determining the glacier mass balance or observing terminus behavior. Healthy glaciers have large accumulation zones, more than 60% of their area is snow-covered at the end of the melt season, and they have a terminus with a vigorous flow."
landforms,wikipedia,Glacier,Glacier_14,"Following the Little Ice Age's end around 1850, glaciers around the Earth have retreated substantially. A slight cooling led to the advance of many alpine glaciers between 1950 and 1985, but since 1985 glacier retreat and mass loss has become larger and increasingly ubiquitous."
landforms,wikipedia,Glacier,Glacier_15,"Glaciers are made of glacial ice, which is a type of rock, composed predominantly of the mineral Ice Ih, with minor inclusions of trapped gasses, sediments, and other debris frozen into the matrix. In geologic terms, glacial ice is a monomineralic metamorphic rock very close to its melting point, which accumulates predominantly through sedimentary processes, such as meteoric snowfall, but also involves igneous processes on a smaller scale, such melting and refreezing of ice."
landforms,wikipedia,Glacier,Glacier_16,"Approaches from structural geology can be used to describe and characterize glaciers. These approaches have been used to enhance the description and understanding of glacial processes by analogy to other geologic structures, and to improve the description and understanding of processes in larger geologic structures by analogy to glaciers. Examples include structural mapping of glacier flow units and deformation features to give interpretive context to ice shelf collapse, and examining the deformation styles and zones of a glacier as an analogue to an extensional allochthon."
landforms,wikipedia,Glacier,Glacier_17,"Glaciers move downhill by the force of gravity and the internal deformation of ice. At the molecular level, ice consists of stacked layers of molecules with relatively weak bonds between layers. When the amount of strain (deformation) is proportional to the stress being applied, ice will act as an elastic solid. Ice needs to be at least 30 m (98 ft) thick to even start flowing, but once its thickness exceeds about 50 m (160 ft), stress on the layer above will exceeds the inter-layer binding strength, and then it will move faster than the layer below. This means that small amounts of stress can result in a large amount of strain, causing the deformation to become a plastic flow rather than elastic. Then, the glacier will begin to deform under its own weight and flow across the landscape. According to the Glen–Nye flow law, the relationship between stress and strain, and thus the rate of internal flow, can be modeled as follows:"
landforms,wikipedia,Glacier,Glacier_18,"The lowest velocities are near the base of the glacier and along valley sides where friction acts against flow, causing the most deformation. Velocity increases inward toward the center line and upward, as the amount of deformation decreases. The highest flow velocities are found at the surface, representing the sum of the velocities of all the layers below."
landforms,wikipedia,Glacier,Glacier_19,"Because ice can flow faster where it is thicker, the rate of glacier-induced erosion is directly proportional to the thickness of overlying ice. Consequently, pre-glacial low hollows will be deepened and pre-existing topography will be amplified by glacial action, while nunataks, which protrude above ice sheets, barely erode at all – erosion has been estimated as 5 m per 1.2 million years. This explains, for example, the deep profile of fjords, which can reach a kilometer in depth as ice is topographically steered into them. The extension of fjords inland increases the rate of ice sheet thinning since they are the principal conduits for draining ice sheets. It also makes the ice sheets more sensitive to changes in climate and the ocean."
landforms,wikipedia,Glacier,Glacier_20,"Although evidence in favor of glacial flow was known by the early 19th century, other theories of glacial motion were advanced, such as the idea that meltwater, refreezing inside glaciers, caused the glacier to dilate and extend its length. As it became clear that glaciers behaved to some degree as if the ice were a viscous fluid, it was argued that ""regelation"", or the melting and refreezing of ice at a temperature lowered by the pressure on the ice inside the glacier, was what allowed the ice to deform and flow. James Forbes came up with the essentially correct explanation in the 1840s, although it was several decades before it was fully accepted."
landforms,wikipedia,Glacier,Glacier_21,"The top 50 m (160 ft) of a glacier are rigid because they are under low pressure. This upper section is known as the fracture zone and moves mostly as a single unit over the plastic-flowing lower section. When a glacier moves through irregular terrain, cracks called crevasses develop in the fracture zone. Crevasses form because of differences in glacier velocity. If two rigid sections of a glacier move at different speeds or directions, shear forces cause them to break apart, opening a crevasse. Crevasses are seldom more than 46 m (150 ft) deep but, in some cases, can be at least 300 m (1,000 ft) deep. Beneath this point, the plasticity of the ice prevents the formation of cracks. Intersecting crevasses can create isolated peaks in the ice, called seracs."
landforms,wikipedia,Glacier,Glacier_22,"Crevasses can form in several different ways. Transverse crevasses are transverse to flow and form where steeper slopes cause a glacier to accelerate. Longitudinal crevasses form semi-parallel to flow where a glacier expands laterally. Marginal crevasses form near the edge of the glacier, caused by the reduction in speed caused by friction of the valley walls. Marginal crevasses are largely transverse to flow. Moving glacier ice can sometimes separate from the stagnant ice above, forming a bergschrund. Bergschrunds resemble crevasses but are singular features at a glacier's margins. Crevasses make travel over glaciers hazardous, especially when they are hidden by fragile snow bridges."
landforms,wikipedia,Glacier,Glacier_23,"Below the equilibrium line, glacial meltwater is concentrated in stream channels. Meltwater can pool in proglacial lakes on top of a glacier or descend into the depths of a glacier via moulins. Streams within or beneath a glacier flow in englacial or sub-glacial tunnels. These tunnels sometimes reemerge at the glacier's surface."
landforms,wikipedia,Glacier,Glacier_24,"Most of the important processes controlling glacial motion occur in the ice-bed contact—even though it is only a few meters thick. The bed's temperature, roughness and softness define basal shear stress, which in turn defines whether movement of the glacier will be accommodated by motion in the sediments, or if it will be able to slide. A soft bed, with high porosity and low pore fluid pressure, allows the glacier to move by sediment sliding: the base of the glacier may even remain frozen to the bed, where the underlying sediment slips underneath it like a tube of toothpaste. A hard bed cannot deform in this way; therefore the only way for hard-based glaciers to move is by basal sliding, where meltwater forms between the ice and the bed itself. Whether a bed is hard or soft depends on the porosity and pore pressure; higher porosity decreases the sediment strength (thus increases the shear stress τB)."
landforms,wikipedia,Glacier,Glacier_25,"Movement of the overlying glacier may cause the bed to undergo dilatancy; the resulting shape change reorganizes blocks. This reorganizes closely packed blocks (a little like neatly folded, tightly packed clothes in a suitcase) into a messy jumble (just as clothes never fit back in when thrown in in a disordered fashion). This increases the porosity. Unless water is added, this will necessarily reduce the pore pressure (as the pore fluids have more space to occupy)."
landforms,wikipedia,Glacier,Glacier_26,"Pressure may cause compaction and consolidation of underlying sediments. Since water is relatively incompressible, this is easier when the pore space is filled with vapor; any water must be removed to permit compression. In soils, this is an irreversible process."
landforms,wikipedia,Glacier,Glacier_27,"Bed softness may vary in space or time, and changes dramatically from glacier to glacier. An important factor is the underlying geology; glacial speeds tend to differ more when they change bedrock than when the gradient changes. Further, bed roughness can also act to slow glacial motion. The roughness of the bed is a measure of how many boulders and obstacles protrude into the overlying ice. Ice flows around these obstacles by melting under the high pressure on their stoss side; the resultant meltwater is then forced into the cavity arising in their lee side, where it re-freezes."
landforms,wikipedia,Glacier,Glacier_28,"As well as affecting the sediment stress, fluid pressure (pw) can affect the friction between the glacier and the bed. High fluid pressure provides a buoyancy force upwards on the glacier, reducing the friction at its base. The fluid pressure is compared to the ice overburden pressure, pi, given by ρgh. Under fast-flowing ice streams, these two pressures will be approximately equal, with an effective pressure (pi – pw) of 30 kPa; i.e. all of the weight of the ice is supported by the underlying water, and the glacier is afloat."
landforms,wikipedia,Glacier,Glacier_29,"Glaciers may also move by basal sliding, where the base of the glacier is lubricated by the presence of liquid water, reducing basal shear stress and allowing the glacier to slide over the terrain on which it sits. Meltwater may be produced by pressure-induced melting, friction or geothermal heat. The more variable the amount of melting at surface of the glacier, the faster the ice will flow. Basal sliding is dominant in temperate or warm-based glaciers."
landforms,wikipedia,Glacier,Glacier_30,"The presence of basal meltwater depends on both bed temperature and other factors. For instance, the melting point of water decreases under pressure, meaning that water melts at a lower temperature under thicker glaciers. This acts as a ""double whammy"", because thicker glaciers have a lower heat conductance, meaning that the basal temperature is also likely to be higher. Bed temperature tends to vary in a cyclic fashion. A cool bed has a high strength, reducing the speed of the glacier. This increases the rate of accumulation, since newly fallen snow is not transported away. Consequently, the glacier thickens, with three consequences: firstly, the bed is better insulated, allowing greater retention of geothermal heat."
landforms,wikipedia,Glacier,Glacier_31,"Secondly, the increased pressure can facilitate melting. Most importantly, τD is increased. These factors will combine to accelerate the glacier. As friction increases with the square of velocity, faster motion will greatly increase frictional heating, with ensuing melting – which causes a positive feedback, increasing ice speed to a faster flow rate still: west Antarctic glaciers are known to reach velocities of up to a kilometer per year."
landforms,wikipedia,Glacier,Glacier_32,"Eventually, the ice will be surging fast enough that it begins to thin, as accumulation cannot keep up with the transport. This thinning will increase the conductive heat loss, slowing the glacier and causing freezing. This freezing will slow the glacier further, often until it is stationary, whence the cycle can begin again."
landforms,wikipedia,Glacier,Glacier_33,"The flow of water under the glacial surface can have a large effect on the motion of the glacier itself. Subglacial lakes contain significant amounts of water, which can move fast: cubic kilometers can be transported between lakes over the course of a couple of years. This motion is thought to occur in two main modes: pipe flow involves liquid water moving through pipe-like conduits, like a sub-glacial river; sheet flow involves motion of water in a thin layer. A switch between the two flow conditions may be associated with surging behavior. Indeed, the loss of sub-glacial water supply has been linked with the shut-down of ice movement in the Kamb ice stream. The subglacial motion of water is expressed in the surface topography of ice sheets, which slump down into vacated subglacial lakes."
landforms,wikipedia,Glacier,Glacier_34,"The speed of glacial displacement is partly determined by friction. Friction makes the ice at the bottom of the glacier move more slowly than ice at the top. In alpine glaciers, friction is also generated at the valley's sidewalls, which slows the edges relative to the center."
landforms,wikipedia,Glacier,Glacier_35,"Mean glacial speed varies greatly but is typically around 1 m (3 ft) per day. There may be no motion in stagnant areas; for example, in parts of Alaska, trees can establish themselves on surface sediment deposits. In other cases, glaciers can move as fast as 20–30 m (70–100 ft) per day, such as in Greenland's Jacobshavn Isbræ. Glacial speed is affected by factors such as slope, ice thickness, snowfall, longitudinal confinement, basal temperature, meltwater production, and bed hardness."
landforms,wikipedia,Glacier,Glacier_36,"A few glaciers have periods of very rapid advancement called surges. These glaciers exhibit normal movement until suddenly they accelerate, then return to their previous movement state. These surges may be caused by the failure of the underlying bedrock, the pooling of meltwater at the base of the glacier — perhaps delivered from a supraglacial lake — or the simple accumulation of mass beyond a critical ""tipping point"". Temporary rates up to 90 m (300 ft) per day have occurred when increased temperature or overlying pressure caused bottom ice to melt and water to accumulate beneath a glacier."
landforms,wikipedia,Glacier,Glacier_37,"In glaciated areas where the glacier moves faster than one km per year, glacial earthquakes occur. These are large scale earthquakes that have seismic magnitudes as high as 6.1. The number of glacial earthquakes in Greenland peaks every year in July, August, and September and increased rapidly in the 1990s and 2000s. In a study using data from January 1993 through October 2005, more events were detected every year since 2002, and twice as many events were recorded in 2005 as there were in any other year."
landforms,wikipedia,Glacier,Glacier_38,"Ogives or Forbes bands are alternating wave crests and valleys that appear as dark and light bands of ice on glacier surfaces. They are linked to seasonal motion of glaciers; the width of one dark and one light band generally equals the annual movement of the glacier. Ogives are formed when ice from an icefall is severely broken up, increasing ablation surface area during summer. This creates a swale and space for snow accumulation in the winter, which in turn creates a ridge. Sometimes ogives consist only of undulations or color bands and are described as wave ogives or band ogives."
landforms,wikipedia,Glacier,Glacier_39,"Glaciers are present on every continent and in approximately fifty countries, excluding those (Australia, South Africa) that have glaciers only on distant subantarctic island territories. Extensive glaciers are found in Antarctica, Argentina, Chile, Canada, Pakistan, Alaska, Greenland and Iceland. Mountain glaciers are widespread, especially in the Andes, the Himalayas, the Rocky Mountains, the Caucasus, Scandinavian Mountains, and the Alps. Snezhnika glacier in Pirin Mountain, Bulgaria with a latitude of 41°46′09″ N is the southernmost glacial mass in Europe. Mainland Australia currently contains no glaciers, although a small glacier on Mount Kosciuszko was present in the last glacial period. In New Guinea, small, rapidly diminishing, glaciers are located on Puncak Jaya. Africa has glaciers on Mount Kilimanjaro in Tanzania, on Mount Kenya, and in the Rwenzori Mountains. Oceanic islands with glaciers include Iceland, several of the islands off the coast of Norway including Svalbard and Jan Mayen to the far north, New Zealand and the subantarctic islands of Marion, Heard, Grande Terre (Kerguelen) and Bouvet. During glacial periods of the Quaternary, Taiwan, Hawaii on Mauna Kea and Tenerife also had large alpine glaciers, while the Faroe and Crozet Islands were completely glaciated."
landforms,wikipedia,Glacier,Glacier_40,"The permanent snow cover necessary for glacier formation is affected by factors such as the degree of slope on the land, amount of snowfall and the winds. Glaciers can be found in all latitudes except from 20° to 27° north and south of the equator where the presence of the descending limb of the Hadley circulation lowers precipitation so much that with high insolation snow lines reach above 6,500 m (21,330 ft). Between 19˚N and 19˚S, however, precipitation is higher, and the mountains above 5,000 m (16,400 ft) usually have permanent snow."
landforms,wikipedia,Glacier,Glacier_41,"Even at high latitudes, glacier formation is not inevitable. Areas of the Arctic, such as Banks Island, and the McMurdo Dry Valleys in Antarctica are considered polar deserts where glaciers cannot form because they receive little snowfall despite the bitter cold. Cold air, unlike warm air, is unable to transport much water vapor. Even during glacial periods of the Quaternary, Manchuria, lowland Siberia, and central and northern Alaska, though extraordinarily cold, had such light snowfall that glaciers could not form."
landforms,wikipedia,Glacier,Glacier_42,"In addition to the dry, unglaciated polar regions, some mountains and volcanoes in Bolivia, Chile and Argentina are high (4,500 to 6,900 m or 14,800 to 22,600 ft) and cold, but the relative lack of precipitation prevents snow from accumulating into glaciers. This is because these peaks are located near or in the hyperarid Atacama Desert."
landforms,wikipedia,Glacier,Glacier_43,"As glaciers flow over bedrock, they soften and lift blocks of rock into the ice. This process, called plucking, is caused by subglacial water that penetrates fractures in the bedrock and subsequently freezes and expands. This expansion causes the ice to act as a lever that loosens the rock by lifting it. Thus, sediments of all sizes become part of the glacier's load. If a retreating glacier gains enough debris, it may become a rock glacier, like the Timpanogos Glacier in Utah."
landforms,wikipedia,Glacier,Glacier_44,"Abrasion occurs when the ice and its load of rock fragments slide over bedrock and function as sandpaper, smoothing and polishing the bedrock below. The pulverized rock this process produces is called rock flour and is made up of rock grains between 0.002 and 0.00625 mm in size. Abrasion leads to steeper valley walls and mountain slopes in alpine settings, which can cause avalanches and rock slides, which add even more material to the glacier. Glacial abrasion is commonly characterized by glacial striations. Glaciers produce these when they contain large boulders that carve long scratches in the bedrock. By mapping the direction of the striations, researchers can determine the direction of the glacier's movement. Similar to striations are chatter marks, lines of crescent-shape depressions in the rock underlying a glacier. They are formed by abrasion when boulders in the glacier are repeatedly caught and released as they are dragged along the bedrock.The rate of glacier erosion varies. Six factors control erosion rate:"
