dataset,source,page_title,text_id,raw_text,cleaned_text,word_count
climate_processes,wikipedia,Drought,Drought_15,"The application of multiple indices using different datasets helps to better manage and monitor droughts than using a single dataset, This is particularly the case in regions of the world where not enough data is available such as Africa and South America. Using a single dataset can be limiting, as it may not capture the full spectrum of drought characteristics and impacts.","The application of multiple indices using different datasets helps to better manage and monitor droughts than using a single dataset, This is particularly the case in regions of the world where not enough data is available such as Africa and South America. Using a single dataset can be limiting, as it may not capture the full spectrum of drought characteristics and impacts.",62
climate_processes,wikipedia,Drought,Drought_16,"Mechanisms of producing precipitation include convective, stratiform, and orographic rainfall. Convective processes involve strong vertical motions that can cause the overturning of the atmosphere in that location within an hour and cause heavy precipitation, while stratiform processes involve weaker upward motions and less intense precipitation over a longer duration.","Mechanisms of producing precipitation include convective, stratiform, and orographic rainfall. Convective processes involve strong vertical motions that can cause the overturning of the atmosphere in that location within an hour and cause heavy precipitation, while stratiform processes involve weaker upward motions and less intense precipitation over a longer duration.",49
climate_processes,wikipedia,Drought,Drought_17,"Droughts occur mainly in areas where normal levels of rainfall are, in themselves, low. If these factors do not support precipitation volumes sufficiently to reach the surface over a sufficient time, the result is a drought. Drought can be triggered by a high level of reflected sunlight and above average prevalence of high pressure systems, winds carrying continental, rather than oceanic air masses, and ridges of high pressure areas aloft can prevent or restrict the developing of thunderstorm activity or rainfall over one certain region. Once a region is within drought, feedback mechanisms such as local arid air, hot conditions which can promote warm core ridging, and minimal evapotranspiration can worsen drought conditions.","Droughts occur mainly in areas where normal levels of rainfall are, in themselves, low. If these factors do not support precipitation volumes sufficiently to reach the surface over a sufficient time, the result is a drought. Drought can be triggered by a high level of reflected sunlight and above average prevalence of high pressure systems, winds carrying continental, rather than oceanic air masses, and ridges of high pressure areas aloft can prevent or restrict the developing of thunderstorm activity or rainfall over one certain region. Once a region is within drought, feedback mechanisms such as local arid air, hot conditions which can promote warm core ridging, and minimal evapotranspiration can worsen drought conditions.",113
climate_processes,wikipedia,Drought,Drought_18,"Within the tropics, distinct, wet and dry seasons emerge due to the movement of the Intertropical Convergence Zone or Monsoon trough. The dry season greatly increases drought occurrence, and is characterized by its low humidity, with watering holes and rivers drying up. Because of the lack of these watering holes, many grazing animals are forced to migrate due to the lack of water in search of more fertile lands. Examples of such animals are zebras, elephants, and wildebeest. Because of the lack of water in the plants, bushfires are common. Since water vapor becomes more energetic with increasing temperature, more water vapor is required to increase relative humidity values to 100% at higher temperatures (or to get the temperature to fall to the dew point). Periods of warmth quicken the pace of fruit and vegetable production, increase evaporation and transpiration from plants, and worsen drought conditions.","Within the tropics, distinct, wet and dry seasons emerge due to the movement of the Intertropical Convergence Zone or Monsoon trough. The dry season greatly increases drought occurrence, and is characterized by its low humidity, with watering holes and rivers drying up. Because of the lack of these watering holes, many grazing animals are forced to migrate due to the lack of water in search of more fertile lands. Examples of such animals are zebras, elephants, and wildebeest. Because of the lack of water in the plants, bushfires are common. Since water vapor becomes more energetic with increasing temperature, more water vapor is required to increase relative humidity values to 100% at higher temperatures (or to get the temperature to fall to the dew point). Periods of warmth quicken the pace of fruit and vegetable production, increase evaporation and transpiration from plants, and worsen drought conditions.",146
climate_processes,wikipedia,Drought,Drought_19,"The El Niño–Southern Oscillation (ENSO) phenomenon can sometimes play a significant role in drought. ENSO comprises two patterns of temperature anomalies in the central Pacific Ocean, known as La Niña and El Niño. La Niña events are generally associated with drier and hotter conditions and further exacerbation of drought in California and the Southwestern United States, and to some extent the U.S. Southeast. Meteorological scientists have observed that La Niñas have become more frequent over time.","The El Niño–Southern Oscillation (ENSO) phenomenon can sometimes play a significant role in drought. ENSO comprises two patterns of temperature anomalies in the central Pacific Ocean, known as La Niña and El Niño. La Niña events are generally associated with drier and hotter conditions and further exacerbation of drought in California and the Southwestern United States, and to some extent the U.S. Southeast. Meteorological scientists have observed that La Niñas have become more frequent over time.",76
climate_processes,wikipedia,Drought,Drought_20,"Conversely, during El Niño events, drier and hotter weather occurs in parts of the Amazon River Basin, Colombia, and Central America. Winters during the El Niño are warmer and drier than average conditions in the Northwest, northern Midwest, and northern Mideast United States, so those regions experience reduced snowfalls. Conditions are also drier than normal from December to February in south-central Africa, mainly in Zambia, Zimbabwe, Mozambique, and Botswana. Direct effects of El Niño resulting in drier conditions occur in parts of Southeast Asia and Northern Australia, increasing bush fires, worsening haze, and decreasing air quality dramatically. Drier-than-normal conditions are also in general observed in Queensland, inland Victoria, inland New South Wales, and eastern Tasmania from June to August. As warm water spreads from the west Pacific and the Indian Ocean to the east Pacific, it causes extensive drought in the western Pacific. Singapore experienced the driest February in 2014 since records began in 1869, with only 6.3 mm of rain falling in the month and temperatures hitting as high as 35 °C on 26 February. The years 1968 and 2005 had the next driest Februaries, when 8.4 mm of rain fell.","Conversely, during El Niño events, drier and hotter weather occurs in parts of the Amazon River Basin, Colombia, and Central America. Winters during the El Niño are warmer and drier than average conditions in the Northwest, northern Midwest, and northern Mideast United States, so those regions experience reduced snowfalls. Conditions are also drier than normal from December to February in south-central Africa, mainly in Zambia, Zimbabwe, Mozambique, and Botswana. Direct effects of El Niño resulting in drier conditions occur in parts of Southeast Asia and Northern Australia, increasing bush fires, worsening haze, and decreasing air quality dramatically. Drier-than-normal conditions are also in general observed in Queensland, inland Victoria, inland New South Wales, and eastern Tasmania from June to August. As warm water spreads from the west Pacific and the Indian Ocean to the east Pacific, it causes extensive drought in the western Pacific. Singapore experienced the driest February in 2014 since records began in 1869, with only 6.3 mm of rain falling in the month and temperatures hitting as high as 35 °C on 26 February. The years 1968 and 2005 had the next driest Februaries, when 8.4 mm of rain fell.",192
climate_processes,wikipedia,Drought,Drought_21,"Globally, the occurrence of droughts has increased as a result of the increase in temperature and atmospheric evaporative demand. In addition, increased climate variability has increased the frequency and severity of drought events. Moreover, the occurrence and impact of droughts are aggravated by anthropogenic activities such as land use change and water management and demand.","Globally, the occurrence of droughts has increased as a result of the increase in temperature and atmospheric evaporative demand. In addition, increased climate variability has increased the frequency and severity of drought events. Moreover, the occurrence and impact of droughts are aggravated by anthropogenic activities such as land use change and water management and demand.",55
climate_processes,wikipedia,Drought,Drought_22,"The IPCC Sixth Assessment Report also pointed out that ""Warming over land drives an increase in atmospheric evaporative demand and in the severity of drought events"" and ""Increased atmospheric evaporative demand increases plant water stress, leading to agricultural and ecological drought"".","The IPCC Sixth Assessment Report also pointed out that ""Warming over land drives an increase in atmospheric evaporative demand and in the severity of drought events"" and ""Increased atmospheric evaporative demand increases plant water stress, leading to agricultural and ecological drought"".",41
climate_processes,wikipedia,Drought,Drought_23,"Human activity can directly trigger exacerbating factors such as over-farming, excessive irrigation, deforestation, and erosion adversely impact the ability of the land to capture and hold water. In arid climates, the main source of erosion is wind. Erosion can be the result of material movement by the wind. The wind can cause small particles to be lifted and therefore moved to another region (deflation). Suspended particles within the wind may impact on solid objects causing erosion by abrasion (ecological succession). Wind erosion generally occurs in areas with little or no vegetation, often in areas where there is insufficient rainfall to support vegetation. Woody plant encroachment can increase soil porosity and therewith the chances of soil drought.","Human activity can directly trigger exacerbating factors such as over-farming, excessive irrigation, deforestation, and erosion adversely impact the ability of the land to capture and hold water. In arid climates, the main source of erosion is wind. Erosion can be the result of material movement by the wind. The wind can cause small particles to be lifted and therefore moved to another region (deflation). Suspended particles within the wind may impact on solid objects causing erosion by abrasion (ecological succession). Wind erosion generally occurs in areas with little or no vegetation, often in areas where there is insufficient rainfall to support vegetation. Woody plant encroachment can increase soil porosity and therewith the chances of soil drought.",116
climate_processes,wikipedia,Drought,Drought_24,"Environmental effects of droughts include: lower surface and subterranean water-levels, lower flow-levels (with a decrease below the minimum leading to direct danger for amphibian life), increased pollution of surface water, the drying out of wetlands, more and larger wildfires, higher deflation intensity, loss of biodiversity, worse health of trees and the appearance of pests and dendroid diseases. Drought-induced mortality of trees lacks in most climate models in their representation of forests as land carbon sink.","Environmental effects of droughts include: lower surface and subterranean water-levels, lower flow-levels (with a decrease below the minimum leading to direct danger for amphibian life), increased pollution of surface water, the drying out of wetlands, more and larger wildfires, higher deflation intensity, loss of biodiversity, worse health of trees and the appearance of pests and dendroid diseases. Drought-induced mortality of trees lacks in most climate models in their representation of forests as land carbon sink.",75
climate_processes,wikipedia,Drought,Drought_25,"Economic losses as a result of droughts include lower agricultural, forests, game and fishing output, higher food-production costs, lower energy-production levels in hydro plants, losses caused by depleted water tourism and transport revenue, problems with water supply for the energy sector and for technological processes in metallurgy, mining, the chemical, paper, wood, foodstuff industries etc., disruption of water supplies for municipal economies. It has been calculated by the Food and Agriculture Organization of the United Nations that droughts had caused USD 278 billion of damage between 1991 to 2023.","Economic losses as a result of droughts include lower agricultural, forests, game and fishing output, higher food-production costs, lower energy-production levels in hydro plants, losses caused by depleted water tourism and transport revenue, problems with water supply for the energy sector and for technological processes in metallurgy, mining, the chemical, paper, wood, foodstuff industries etc., disruption of water supplies for municipal economies. It has been calculated by the Food and Agriculture Organization of the United Nations that droughts had caused USD 278 billion of damage between 1991 to 2023.",89
climate_processes,wikipedia,Drought,Drought_26,"Droughts can cause land degradation and loss of soil moisture, resulting in the destruction of cropland productivity. This can result in diminished crop growth or yield productions and carrying capacity for livestock. Drought in combination with high levels of grazing pressure can function as the tipping point for an ecosystem, causing woody encroachment.","Droughts can cause land degradation and loss of soil moisture, resulting in the destruction of cropland productivity. This can result in diminished crop growth or yield productions and carrying capacity for livestock. Drought in combination with high levels of grazing pressure can function as the tipping point for an ecosystem, causing woody encroachment.",53
climate_processes,wikipedia,Drought,Drought_27,"Water stress affects plant development and quality in a variety of ways: firstly drought can cause poor germination and impaired seedling development. At the same time plant growth relies on cellular division, cell enlargement, and differentiation. Drought stress impairs mitosis and cell elongation via loss of turgor pressure which results in poor growth. Development of leaves is also dependent upon turgor pressure, concentration of nutrients, and carbon assimilates all of which are reduced by drought conditions, thus drought stress lead to a decrease in leaf size and number. Plant height, biomass, leaf size and stem girth has been shown to decrease in maize under water limiting conditions. Crop yield is also negatively effected by drought stress, the reduction in crop yield results from a decrease in photosynthetic rate, changes in leaf development, and altered allocation of resources all due to drought stress. Crop plants exposed to drought stress suffer from reductions in leaf water potential and transpiration rate. Water-use efficiency increases in crops such as wheat while decreasing in others, such as potatoes.","Water stress affects plant development and quality in a variety of ways: firstly drought can cause poor germination and impaired seedling development. At the same time plant growth relies on cellular division, cell enlargement, and differentiation. Drought stress impairs mitosis and cell elongation via loss of turgor pressure which results in poor growth. Development of leaves is also dependent upon turgor pressure, concentration of nutrients, and carbon assimilates all of which are reduced by drought conditions, thus drought stress lead to a decrease in leaf size and number. Plant height, biomass, leaf size and stem girth has been shown to decrease in maize under water limiting conditions. Crop yield is also negatively effected by drought stress, the reduction in crop yield results from a decrease in photosynthetic rate, changes in leaf development, and altered allocation of resources all due to drought stress. Crop plants exposed to drought stress suffer from reductions in leaf water potential and transpiration rate. Water-use efficiency increases in crops such as wheat while decreasing in others, such as potatoes.",173
climate_processes,wikipedia,Drought,Drought_28,"Plants need water for the uptake of nutrients from the soil, and for the transport of nutrients throughout the plant: drought conditions limit these functions leading to stunted growth. Drought stress also causes a decrease in photosynthetic activity in plants due to the reduction of photosynthetic tissues, stomatal closure, and reduced performance of photosynthetic machinery. This reduction in photosynthetic activity contributes to the reduction in plant growth and yields. Another factor influencing reduced plant growth and yields include the allocation of resources; following drought stress plants will allocate more resources to roots to aid in water uptake increasing root growth and reducing the growth of other plant parts while decreasing yields.","Plants need water for the uptake of nutrients from the soil, and for the transport of nutrients throughout the plant: drought conditions limit these functions leading to stunted growth. Drought stress also causes a decrease in photosynthetic activity in plants due to the reduction of photosynthetic tissues, stomatal closure, and reduced performance of photosynthetic machinery. This reduction in photosynthetic activity contributes to the reduction in plant growth and yields. Another factor influencing reduced plant growth and yields include the allocation of resources; following drought stress plants will allocate more resources to roots to aid in water uptake increasing root growth and reducing the growth of other plant parts while decreasing yields.",111
climate_processes,wikipedia,Drought,Drought_29,"There are negative effects on the health of people who are directly exposed to this phenomenon (excessive heat waves). Droughts can also cause limitations of water supplies, increased water pollution levels, high food-costs, stress caused by failed harvests, water scarcity, etc. Reduced water quality can occur because lower water-flows reduce dilution of pollutants and increase contamination of remaining water sources.","There are negative effects on the health of people who are directly exposed to this phenomenon (excessive heat waves). Droughts can also cause limitations of water supplies, increased water pollution levels, high food-costs, stress caused by failed harvests, water scarcity, etc. Reduced water quality can occur because lower water-flows reduce dilution of pollutants and increase contamination of remaining water sources.",60
climate_processes,wikipedia,Drought,Drought_30,"Effects vary according to vulnerability. For example, subsistence farmers are more likely to migrate during drought because they do not have alternative food-sources. Areas with populations that depend on water sources as a major food-source are more vulnerable to famine.","Effects vary according to vulnerability. For example, subsistence farmers are more likely to migrate during drought because they do not have alternative food-sources. Areas with populations that depend on water sources as a major food-source are more vulnerable to famine.",40
climate_processes,wikipedia,Drought,Drought_31,Cyanotoxin accumulation within food chains and water supply (some of which are among the most potent toxins known to science) can cause cancer with low exposure over the long term. High levels of microcystin appeared in San Francisco Bay Area salt-water shellfish and fresh-water supplies throughout the state of California in 2016.,Cyanotoxin accumulation within food chains and water supply (some of which are among the most potent toxins known to science) can cause cancer with low exposure over the long term. High levels of microcystin appeared in San Francisco Bay Area salt-water shellfish and fresh-water supplies throughout the state of California in 2016.,52
climate_processes,wikipedia,Drought,Drought_32,"Wind erosion is much more severe in arid areas and during times of drought. For example, in the Great Plains, it is estimated that soil loss due to wind erosion can be as much as 6100 times greater in drought years than in wet years.","Wind erosion is much more severe in arid areas and during times of drought. For example, in the Great Plains, it is estimated that soil loss due to wind erosion can be as much as 6100 times greater in drought years than in wet years.",45
climate_processes,wikipedia,Drought,Drought_33,"Loess is a homogeneous, typically nonstratified, porous, friable, slightly coherent, often calcareous, fine-grained, silty, pale yellow or buff, windblown (Aeolian) sediment. It generally occurs as a widespread blanket deposit that covers areas of hundreds of square kilometers and tens of meters thick. Loess often stands in either steep or vertical faces. Loess tends to develop into highly rich soils. Under appropriate climatic conditions, areas with loess are among the most agriculturally productive in the world. Loess deposits are geologically unstable by nature, and will erode very readily. Therefore, windbreaks (such as big trees and bushes) are often planted by farmers to reduce the wind erosion of loess.","Loess is a homogeneous, typically nonstratified, porous, friable, slightly coherent, often calcareous, fine-grained, silty, pale yellow or buff, windblown (Aeolian) sediment. It generally occurs as a widespread blanket deposit that covers areas of hundreds of square kilometers and tens of meters thick. Loess often stands in either steep or vertical faces. Loess tends to develop into highly rich soils. Under appropriate climatic conditions, areas with loess are among the most agriculturally productive in the world. Loess deposits are geologically unstable by nature, and will erode very readily. Therefore, windbreaks (such as big trees and bushes) are often planted by farmers to reduce the wind erosion of loess.",107
climate_processes,wikipedia,Drought,Drought_34,"In 2005, parts of the Amazon basin experienced the worst drought in 100 years. A 2006 article reported results showing that the forest in its present form could survive only three years of drought. Scientists at the Brazilian National Institute of Amazonian Research argue in the article that this drought response, coupled with the effects of deforestation on regional climate, are pushing the rainforest towards a ""tipping point"" where it would irreversibly start to die. It concludes that the rainforest is on the brink of being turned into savanna or desert, with catastrophic consequences for the world's climate. According to the WWF, the combination of climate change and deforestation increases the drying effect of dead trees that fuels forest fires.","In 2005, parts of the Amazon basin experienced the worst drought in 100 years. A 2006 article reported results showing that the forest in its present form could survive only three years of drought. Scientists at the Brazilian National Institute of Amazonian Research argue in the article that this drought response, coupled with the effects of deforestation on regional climate, are pushing the rainforest towards a ""tipping point"" where it would irreversibly start to die. It concludes that the rainforest is on the brink of being turned into savanna or desert, with catastrophic consequences for the world's climate. According to the WWF, the combination of climate change and deforestation increases the drying effect of dead trees that fuels forest fires.",120
climate_processes,wikipedia,Drought,Drought_35,"By far the largest part of Australia is desert or semi-arid lands commonly known as the outback. A 2005 study by Australian and American researchers investigated the desertification of the interior, and suggested that one explanation was related to human settlers who arrived about 50,000 years ago. Regular burning by these settlers could have prevented monsoons from reaching interior Australia. In June 2008 it became known that an expert panel had warned of long term, maybe irreversible, severe ecological damage for the whole Murray-Darling basin if it did not receive sufficient water by October 2008. Australia could experience more severe droughts and they could become more frequent in the future, a government-commissioned report said on July 6, 2008. Australian environmentalist Tim Flannery, predicted that unless it made drastic changes, Perth in Western Australia could become the world's first ghost metropolis, an abandoned city with no more water to sustain its population. The long Australian Millennial drought broke in 2010.","By far the largest part of Australia is desert or semi-arid lands commonly known as the outback. A 2005 study by Australian and American researchers investigated the desertification of the interior, and suggested that one explanation was related to human settlers who arrived about 50,000 years ago. Regular burning by these settlers could have prevented monsoons from reaching interior Australia. In June 2008 it became known that an expert panel had warned of long term, maybe irreversible, severe ecological damage for the whole Murray-Darling basin if it did not receive sufficient water by October 2008. Australia could experience more severe droughts and they could become more frequent in the future, a government-commissioned report said on July 6, 2008. Australian environmentalist Tim Flannery, predicted that unless it made drastic changes, Perth in Western Australia could become the world's first ghost metropolis, an abandoned city with no more water to sustain its population. The long Australian Millennial drought broke in 2010.",159
climate_processes,wikipedia,Drought,Drought_36,"East Africa, including for example Ethiopia, Eritrea, Kenya, Somalia, South Sudan, Sudan, Tanzania, and Uganda, has a diverse climate, ranging from hot, dry regions to cooler, wetter highland regions. The region has considerable variability in seasonal rainfall and a very complex topography. In the northern parts of the region within the Nile basin (Ethiopia, Sudan), the rainfall is characterized by an unimodal cycle with a wet season from July to September. The rest of the region has a bimodal annual cycle, featuring long rains from March to May and the short rains from October to December. The frequent occurrence of hydrological extremes, like droughts and floods, harms the already vulnerable population suffering from severe poverty and economic turmoil. Droughts prompted food shortages for example in 1984–85, 2006 and 2011.","East Africa, including for example Ethiopia, Eritrea, Kenya, Somalia, South Sudan, Sudan, Tanzania, and Uganda, has a diverse climate, ranging from hot, dry regions to cooler, wetter highland regions. The region has considerable variability in seasonal rainfall and a very complex topography. In the northern parts of the region within the Nile basin (Ethiopia, Sudan), the rainfall is characterized by an unimodal cycle with a wet season from July to September. The rest of the region has a bimodal annual cycle, featuring long rains from March to May and the short rains from October to December. The frequent occurrence of hydrological extremes, like droughts and floods, harms the already vulnerable population suffering from severe poverty and economic turmoil. Droughts prompted food shortages for example in 1984–85, 2006 and 2011.",129
climate_processes,wikipedia,Drought,Drought_37,"The Eastern African region experiences the impacts of climate change in different forms. For instance, below-average rainfall occurred for six consecutive rainy seasons in the Horn of Africa during the period 2020–2023 leading to the third longest and most widespread drought on record with dire implications for food security (see Horn of Africa drought (2020–present)). Conversely, other parts experienced extreme floods, e.g., the 2020 East Africa floods in Ethiopia, Rwanda, Kenya, Burundi, and Uganda, and the 2022 floods in South Sudan.","The Eastern African region experiences the impacts of climate change in different forms. For instance, below-average rainfall occurred for six consecutive rainy seasons in the Horn of Africa during the period 2020–2023 leading to the third longest and most widespread drought on record with dire implications for food security (see Horn of Africa drought (2020–present)). Conversely, other parts experienced extreme floods, e.g., the 2020 East Africa floods in Ethiopia, Rwanda, Kenya, Burundi, and Uganda, and the 2022 floods in South Sudan.",81
climate_processes,wikipedia,Drought,Drought_38,"A key feature in the region is the heterogeneous distribution of hydrologic extremes in space and time. For instance, El Niño can cause droughts in one part of the region and floods in the other. This is also a common situation within a country, e.g., in Ethiopia. The recent years with consecutive droughts followed by floods are a testament to the need to better forecast these kinds of events and their impacts.","A key feature in the region is the heterogeneous distribution of hydrologic extremes in space and time. For instance, El Niño can cause droughts in one part of the region and floods in the other. This is also a common situation within a country, e.g., in Ethiopia. The recent years with consecutive droughts followed by floods are a testament to the need to better forecast these kinds of events and their impacts.",72
climate_processes,wikipedia,Drought,Drought_39,"Approximately 2.4 billion people live in the drainage basin of the Himalayan rivers. India, China, Pakistan, Bangladesh, Nepal and Myanmar could experience floods followed by droughts in coming decades. Drought in India affecting the Ganges is of particular concern, as it provides drinking water and agricultural irrigation for more than 500 million people. In 2025, the UN warned that retreating glaciers could threaten the food and water supply of 2 billion people worldwide.","Approximately 2.4 billion people live in the drainage basin of the Himalayan rivers. India, China, Pakistan, Bangladesh, Nepal and Myanmar could experience floods followed by droughts in coming decades. Drought in India affecting the Ganges is of particular concern, as it provides drinking water and agricultural irrigation for more than 500 million people. In 2025, the UN warned that retreating glaciers could threaten the food and water supply of 2 billion people worldwide.",73
climate_processes,wikipedia,Drought,Drought_40,"Cloud seeding – a form of intentional weather modification to induce rainfall. This remains a hotly debated topic, as the United States National Research Council released a report in 2004 stating that to date, there is still no convincing scientific proof of the efficacy of intentional weather modification.","Cloud seeding – a form of intentional weather modification to induce rainfall. This remains a hotly debated topic, as the United States National Research Council released a report in 2004 stating that to date, there is still no convincing scientific proof of the efficacy of intentional weather modification.",48
climate_processes,wikipedia,Drought,Drought_41,"Throughout history, humans have usually viewed droughts as disasters due to the impact on food availability and the rest of society. Drought is among the earliest documented climatic events, present in the Epic of Gilgamesh and tied to the Biblical story of Joseph's arrival in and the later Exodus from ancient Egypt. Hunter-gatherer migrations in 9,500 BC Chile have been linked to the phenomenon, as has the exodus of early humans out of Africa and into the rest of the world around 135,000 years ago.","Throughout history, humans have usually viewed droughts as disasters due to the impact on food availability and the rest of society. Drought is among the earliest documented climatic events, present in the Epic of Gilgamesh and tied to the Biblical story of Joseph's arrival in and the later Exodus from ancient Egypt. Hunter-gatherer migrations in 9,500 BC Chile have been linked to the phenomenon, as has the exodus of early humans out of Africa and into the rest of the world around 135,000 years ago.",85
climate_processes,wikipedia,Drought,Drought_42,"Beliefs about drought are further shaped by cultural factors including local knowledge, perceptions, values, beliefs and religion. In some places and times, droughts have been interpreted as the work of supernatural forces. Globally, people in many societies have been more likely to explain natural events like drought, famine and disease in terms of the supernatural than they are to explain social phenomena like war, murder, and theft. The links between droughts and events in the past, such as conflicts or political collapse, remain challenging to determine due to complex rhetorical and textual strategies used in historical descriptions of such events or their consequences.","Beliefs about drought are further shaped by cultural factors including local knowledge, perceptions, values, beliefs and religion. In some places and times, droughts have been interpreted as the work of supernatural forces. Globally, people in many societies have been more likely to explain natural events like drought, famine and disease in terms of the supernatural than they are to explain social phenomena like war, murder, and theft. The links between droughts and events in the past, such as conflicts or political collapse, remain challenging to determine due to complex rhetorical and textual strategies used in historical descriptions of such events or their consequences.",103
climate_processes,wikipedia,Drought,Drought_43,"In areas where people have limited understanding of the scientific basis of drought, beliefs about drought continue to reflect indigenous beliefs in the power of spirits and Christian philosophies that see drought as a divine punishment. Such beliefs can influence people's thinking and affect their resilience and ability to adapt to stress and respond to crises. In the case of Creationism, curricula sometimes give religious explanations of natural phenomena rather than scientific ones. Teaching explicitly denies evolution, that human agency is affecting climate, and that climate change is occurring.","In areas where people have limited understanding of the scientific basis of drought, beliefs about drought continue to reflect indigenous beliefs in the power of spirits and Christian philosophies that see drought as a divine punishment. Such beliefs can influence people's thinking and affect their resilience and ability to adapt to stress and respond to crises. In the case of Creationism, curricula sometimes give religious explanations of natural phenomena rather than scientific ones. Teaching explicitly denies evolution, that human agency is affecting climate, and that climate change is occurring.",89
climate_processes,wikipedia,Drought,Drought_44,"The 4.2-kiloyear event, a megadrought that took place in Africa and Asia between 5,000 and 4,000 years ago, has been linked with the collapse of the Old Kingdom in Egypt, the Akkadian Empire in Mesopotamia, the Liangzhu culture in the lower Yangtze River area, and the Indus Valley Civilization.","The 4.2-kiloyear event, a megadrought that took place in Africa and Asia between 5,000 and 4,000 years ago, has been linked with the collapse of the Old Kingdom in Egypt, the Akkadian Empire in Mesopotamia, the Liangzhu culture in the lower Yangtze River area, and the Indus Valley Civilization.",49
climate_processes,wikipedia,Erosion,Erosion_0,"Erosion is the action of surface processes (such as water flow or wind) that removes soil, rock, or dissolved material from one location on the Earth's crust and then transports it to another location where it is deposited. Erosion is distinct from weathering which involves no movement. Removal of rock or soil as clastic sediment is referred to as physical or mechanical erosion; this contrasts with chemical erosion, where soil or rock material is removed from an area by dissolution. Eroded sediment or solutes may be transported just a few millimetres, or for thousands of kilometres.","Erosion is the action of surface processes (such as water flow or wind) that removes soil, rock, or dissolved material from one location on the Earth's crust and then transports it to another location where it is deposited. Erosion is distinct from weathering which involves no movement. Removal of rock or soil as clastic sediment is referred to as physical or mechanical erosion; this contrasts with chemical erosion, where soil or rock material is removed from an area by dissolution. Eroded sediment or solutes may be transported just a few millimetres, or for thousands of kilometres.",96
climate_processes,wikipedia,Erosion,Erosion_1,"Agents of erosion include rainfall; bedrock wear in rivers; coastal erosion by the sea and waves; glacial plucking, abrasion, and scour; areal flooding; wind abrasion; groundwater processes; and mass movement processes in steep landscapes like landslides and debris flows. The rates at which such processes act control how fast a surface is eroded. Typically, physical erosion proceeds the fastest on steeply sloping surfaces, and rates may also be sensitive to some climatically controlled properties including amounts of water supplied (e.g., by rain), storminess, wind speed, wave fetch, or atmospheric temperature (especially for some ice-related processes). Feedbacks are also possible between rates of erosion and the amount of eroded material that is already carried by, for example, a river or glacier. The transport of eroded materials from their original location is followed by deposition, which is arrival and emplacement of material at a new location.","Agents of erosion include rainfall; bedrock wear in rivers; coastal erosion by the sea and waves; glacial plucking, abrasion, and scour; areal flooding; wind abrasion; groundwater processes; and mass movement processes in steep landscapes like landslides and debris flows. The rates at which such processes act control how fast a surface is eroded. Typically, physical erosion proceeds the fastest on steeply sloping surfaces, and rates may also be sensitive to some climatically controlled properties including amounts of water supplied (e.g., by rain), storminess, wind speed, wave fetch, or atmospheric temperature (especially for some ice-related processes). Feedbacks are also possible between rates of erosion and the amount of eroded material that is already carried by, for example, a river or glacier. The transport of eroded materials from their original location is followed by deposition, which is arrival and emplacement of material at a new location.",144
climate_processes,wikipedia,Erosion,Erosion_2,"While erosion is a natural process, human activities have increased by 10–40 times the rate at which soil erosion is occurring globally. At agriculture sites in the Appalachian Mountains, intensive farming practices have caused erosion at up to 100 times the natural rate of erosion in the region. Excessive (or accelerated) erosion causes both ""on-site"" and ""off-site"" problems. On-site impacts include decreases in agricultural productivity and (on natural landscapes) ecological collapse, both because of loss of the nutrient-rich upper soil layers. In some cases, this leads to desertification. Off-site effects include sedimentation of waterways and eutrophication of water bodies, as well as sediment-related damage to roads and houses. Water and wind erosion are the two primary causes of land degradation; combined, they are responsible for about 84% of the global extent of degraded land, making excessive erosion one of the most significant environmental problems worldwide.","While erosion is a natural process, human activities have increased by 10–40 times the rate at which soil erosion is occurring globally. At agriculture sites in the Appalachian Mountains, intensive farming practices have caused erosion at up to 100 times the natural rate of erosion in the region. Excessive (or accelerated) erosion causes both ""on-site"" and ""off-site"" problems. On-site impacts include decreases in agricultural productivity and (on natural landscapes) ecological collapse, both because of loss of the nutrient-rich upper soil layers. In some cases, this leads to desertification. Off-site effects include sedimentation of waterways and eutrophication of water bodies, as well as sediment-related damage to roads and houses. Water and wind erosion are the two primary causes of land degradation; combined, they are responsible for about 84% of the global extent of degraded land, making excessive erosion one of the most significant environmental problems worldwide.",145
climate_processes,wikipedia,Erosion,Erosion_3,"Intensive agriculture, deforestation, roads, anthropogenic climate change and urban sprawl are amongst the most significant human activities in regard to their effect on stimulating erosion. However, there are many prevention and remediation practices that can curtail or limit erosion of vulnerable soils.","Intensive agriculture, deforestation, roads, anthropogenic climate change and urban sprawl are amongst the most significant human activities in regard to their effect on stimulating erosion. However, there are many prevention and remediation practices that can curtail or limit erosion of vulnerable soils.",42
climate_processes,wikipedia,Erosion,Erosion_4,"Rainfall, and the surface runoff which may result from rainfall, produces four main types of soil erosion: splash erosion, sheet erosion, rill erosion, and gully erosion. Splash erosion is generally seen as the first and least severe stage in the soil erosion process, which is followed by sheet erosion, then rill erosion and finally gully erosion (the most severe of the four).","Rainfall, and the surface runoff which may result from rainfall, produces four main types of soil erosion: splash erosion, sheet erosion, rill erosion, and gully erosion. Splash erosion is generally seen as the first and least severe stage in the soil erosion process, which is followed by sheet erosion, then rill erosion and finally gully erosion (the most severe of the four).",62
